date_stamp;sku;quantity_sold
2025-02-22;10151;6.0
2025-02-22;10133;3.0
2025-02-22;10120;7.0
2025-02-22;10109;4.0
2025-02-22;10175;4.0
2025-02-22;10124;42.0
2025-02-22;10177;3.0
2025-02-22;10150;6.0
2025-02-23;10149;6.0
2025-02-23;10110;4.0
2025-02-23;10145;5.0
2025-02-23;10210;2.0
2025-02-23;10172;7.0
2025-02-23;10126;12.0
2025-02-23;10167;1.0
2025-02-23;10156;3.0
2025-02-23;10179;2.0
2025-02-23;10181;1.0
2025-02-23;10180;8.0
2025-02-23;10129;2.0
2025-02-23;10192;2.0
2025-02-23;10161;6.0
2025-02-23;10144;5.0
2025-02-23;10123;13.0
2025-02-23;10162;2.0
2025-02-23;10134;1.0
2025-02-23;10208;3.0
2025-02-23;10188;1.0
2025-02-23;10114;7.0
2025-02-23;10160;1.0
2025-02-23;10101;3.0
2025-02-23;10113;3.0
2025-02-23;10168;3.0
2025-02-23;10152;1.0
2025-02-23;10186;1.0
2025-02-23;10132;4.0
2025-02-23;10131;4.0
2025-02-23;10198;1.0
2025-02-23;10116;2.0
2025-02-23;10213;1.0
2025-02-23;10100;34.0
2025-02-23;10107;8.0
2025-02-23;10140;19.0
2025-02-23;10119;2.0
2025-02-23;10169;1.0
2025-02-23;10190;2.0
2025-02-23;10151;3.0
2025-02-23;10133;1.0
2025-02-23;10109;2.0
2025-02-23;10178;5.0
2025-02-23;10216;1.0
2025-02-23;10124;12.0
2025-02-23;10177;4.0
2025-02-23;10150;6.0
2025-02-24;10110;5.0
2025-02-24;10182;2.0
2025-02-24;10166;4.0
2025-02-24;10210;2.0
2025-02-24;10217;2.0
2025-02-24;10172;10.0
2025-02-24;10191;1.0
2025-02-24;10126;4.0
2025-02-24;10167;5.0
2025-02-24;10156;3.0
2025-02-24;10180;1.0
2025-02-24;10129;3.0
2025-02-24;10192;1.0
2025-02-24;10161;1.0
2025-02-24;10162;2.0
2025-02-24;10208;1.0
2025-02-24;10114;7.0
2025-02-24;10160;2.0
2025-02-24;10102;1.0
2025-02-24;10113;2.0
2025-02-24;10168;1.0
2025-02-24;10146;2.0
2025-02-24;10152;1.0
2025-02-24;10186;7.0
2025-02-24;10185;1.0
2025-02-24;10132;1.0
2025-02-24;10158;1.0
2025-02-24;10197;5.0
2025-02-24;10116;3.0
2025-02-24;10219;2.0
2025-02-24;10209;5.0
2025-02-24;10213;3.0
2025-02-24;10164;1.0
2025-02-24;10100;88.0
2025-02-24;10140;6.0
2025-02-24;10119;5.0
2025-02-24;10151;4.0
2025-02-24;10133;5.0
2025-02-24;10120;2.0
2025-02-24;10109;4.0
2025-02-24;10124;1.0
2025-02-24;10150;2.0
2025-02-25;10110;46.0
2025-02-25;10166;1.0
2025-02-25;10210;1.0
2025-02-25;10217;11.0
2025-02-25;10126;1.0
2025-02-25;10167;1.0
2025-02-25;10156;1.0
2025-02-25;10181;1.0
2025-02-25;10180;1.0
2025-02-25;10129;1.0
2025-02-25;10192;3.0
2025-02-25;10195;1.0
2025-02-25;10161;2.0
2025-02-25;10144;1.0
2025-02-25;10123;2.0
2025-02-25;10162;1.0
2025-02-25;10134;4.0
2025-02-25;10208;1.0
2025-02-25;10207;3.0
2025-02-25;10188;9.0
2025-02-25;10114;10.0
2025-02-25;10160;1.0
2025-02-25;10102;5.0
2025-02-25;10168;2.0
2025-02-25;10186;1.0
2025-02-25;10122;4.0
2025-02-25;10158;3.0
2025-02-25;10131;2.0
2025-02-25;10197;1.0
2025-02-25;10115;1.0
2025-02-25;10103;1.0
2025-02-25;10218;1.0
2025-02-25;10219;2.0
2025-02-25;10209;3.0
2025-02-25;10213;11.0
2025-02-25;10164;3.0
2025-02-25;10100;101.0
2025-02-25;10107;2.0
2025-02-25;10140;14.0
2025-02-25;10119;5.0
2025-02-25;10121;2.0
2025-02-25;10151;3.0
2025-02-25;10133;8.0
2025-02-25;10120;11.0
2025-02-25;10109;2.0
2025-02-25;10175;3.0
2025-02-25;10124;1.0
2025-02-25;10150;3.0
2025-02-26;10110;14.0
2025-02-26;10193;1.0
2025-02-26;10210;1.0
2025-02-26;10217;1.0
2025-02-26;10191;1.0
2025-02-26;10126;5.0
2025-02-26;10167;3.0
2025-02-26;10156;2.0
2025-02-26;10179;1.0
2025-02-26;10180;7.0
2025-02-26;10144;2.0
2025-02-26;10143;1.0
2025-02-26;10134;1.0
2025-02-26;10188;1.0
2025-02-26;10114;5.0
2025-02-26;10160;1.0
2025-02-26;10102;2.0
2025-02-26;10113;2.0
2025-02-26;10168;3.0
2025-02-26;10146;1.0
2025-02-26;10186;2.0
2025-02-26;10122;2.0
2025-02-26;10158;2.0
2025-02-26;10197;2.0
2025-02-26;10116;1.0
2025-02-26;10103;2.0
2025-02-26;10218;2.0
2025-02-26;10209;4.0
2025-02-26;10213;14.0
2025-02-26;10100;127.0
2025-02-26;10107;5.0
2025-02-26;10140;16.0
2025-02-26;10119;5.0
2025-02-26;10190;6.0
2025-02-26;10151;2.0
2025-02-26;10133;2.0
2025-02-26;10120;3.0
2025-02-26;10109;12.0
2025-02-26;10178;1.0
2025-02-26;10175;3.0
2025-02-26;10124;3.0
2025-02-26;10177;1.0
2025-02-26;10150;2.0
2025-02-27;10110;16.0
2025-02-27;10166;4.0
2025-02-27;10210;1.0
2025-02-27;10126;4.0
2025-02-27;10167;15.0
2025-02-27;10156;1.0
2025-02-27;10181;2.0
2025-02-27;10180;3.0
2025-02-27;10129;8.0
2025-02-27;10192;2.0
2025-02-27;10195;1.0
2025-02-27;10161;7.0
2025-02-27;10144;1.0
2025-02-27;10130;1.0
2025-02-27;10162;3.0
2025-02-27;10188;13.0
2025-02-27;10114;2.0
2025-02-27;10160;1.0
2025-02-27;10101;4.0
2025-02-27;10102;3.0
2025-02-27;10113;1.0
2025-02-27;10168;4.0
2025-02-27;10146;1.0
2025-02-27;10152;1.0
2025-02-27;10186;2.0
2025-02-27;10122;5.0
2025-02-27;10158;4.0
2025-02-27;10131;5.0
2025-02-27;10197;1.0
2025-02-27;10116;1.0
2025-02-27;10218;1.0
2025-02-27;10209;1.0
2025-02-27;10213;7.0
2025-02-27;10100;142.0
2025-02-27;10107;2.0
2025-02-27;10140;14.0
2025-02-27;10119;3.0
2025-02-27;10121;1.0
2025-02-27;10190;3.0
2025-02-27;10151;5.0
2025-02-27;10133;1.0
2025-02-27;10120;1.0
2025-02-27;10109;6.0
2025-02-27;10178;2.0
2025-02-27;10175;2.0
2025-02-27;10124;4.0
2025-02-27;10177;3.0
2025-02-27;10150;4.0
2025-02-28;10110;23.0
2025-02-28;10193;1.0
2025-02-28;10166;4.0
2025-02-28;10210;1.0
2025-02-28;10217;5.0
2025-02-28;10172;6.0
2025-02-28;10191;2.0
2025-02-28;10126;7.0
2025-02-28;10167;2.0
2025-02-28;10156;2.0
2025-02-28;10179;6.0
2025-02-28;10181;3.0
2025-02-28;10180;10.0
2025-02-28;10129;3.0
2025-02-28;10192;5.0
2025-02-28;10128;1.0
2025-02-28;10144;5.0
2025-02-28;10143;2.0
2025-02-28;10123;1.0
2025-02-28;10162;3.0
2025-02-28;10188;1.0
2025-02-28;10114;1.0
2025-02-28;10101;3.0
2025-02-28;10102;3.0
2025-02-28;10113;4.0
2025-02-28;10146;2.0
2025-02-28;10186;8.0
2025-02-28;10122;1.0
2025-02-28;10158;1.0
2025-02-28;10131;1.0
2025-02-28;10116;1.0
2025-02-28;10115;1.0
2025-02-28;10103;3.0
2025-02-28;10209;3.0
2025-02-28;10213;1.0
2025-02-28;10100;138.0
2025-02-28;10107;6.0
2025-02-28;10140;5.0
2025-02-28;10119;9.0
2025-02-28;10169;1.0
2025-02-28;10190;3.0
2025-02-28;10151;12.0
2025-02-28;10133;2.0
2025-02-28;10120;4.0
2025-02-28;10109;8.0
2025-02-28;10178;2.0
2025-02-28;10175;8.0
2025-02-28;10216;2.0
2025-02-28;10177;5.0
2025-02-28;10150;1.0
2025-03-01;10110;54.0
2025-03-01;10182;3.0
2025-03-01;10217;1.0
2025-03-01;10172;11.0
2025-03-01;10191;3.0
2025-03-01;10126;8.0
2025-03-01;10167;6.0
2025-03-01;10156;5.0
2025-03-01;10179;1.0
2025-03-01;10180;1.0
2025-03-01;10129;11.0
2025-03-01;10192;1.0
2025-03-01;10161;1.0
2025-03-01;10144;1.0
2025-03-01;10123;6.0
2025-03-01;10162;2.0
2025-03-01;10208;4.0
2025-03-01;10188;3.0
2025-03-01;10114;10.0
2025-03-01;10160;2.0
2025-03-01;10101;4.0
2025-03-01;10102;5.0
2025-03-01;10113;8.0
2025-03-01;10168;1.0
2025-03-01;10152;1.0
2025-03-01;10186;6.0
2025-03-01;10122;4.0
2025-03-01;10158;3.0
2025-03-01;10131;8.0
2025-03-01;10198;1.0
2025-03-01;10197;5.0
2025-03-01;10115;3.0
2025-03-01;10103;3.0
2025-03-01;10209;9.0
2025-03-01;10213;7.0
2025-03-01;10100;208.0
2025-03-01;10107;8.0
2025-03-01;10140;19.0
2025-03-01;10119;18.0
2025-03-01;10121;2.0
2025-03-01;10190;6.0
2025-03-01;10151;7.0
2025-03-01;10133;3.0
2025-03-01;10120;7.0
2025-03-01;10109;23.0
2025-03-01;10178;3.0
2025-03-01;10175;6.0
2025-03-01;10124;3.0
2025-03-01;10177;3.0
2025-03-01;10150;8.0
2025-03-02;10110;32.0
2025-03-02;10182;1.0
2025-03-02;10166;2.0
2025-03-02;10210;2.0
2025-03-02;10217;5.0
2025-03-02;10194;2.0
2025-03-02;10172;4.0
2025-03-02;10191;1.0
2025-03-02;10126;25.0
2025-03-02;10167;3.0
2025-03-02;10156;10.0
2025-03-02;10179;3.0
2025-03-02;10181;1.0
2025-03-02;10180;6.0
2025-03-02;10129;4.0
2025-03-02;10144;4.0
2025-03-02;10162;1.0
2025-03-02;10134;1.0
2025-03-02;10208;1.0
2025-03-02;10207;1.0
2025-03-02;10139;1.0
2025-03-02;10114;5.0
2025-03-02;10101;4.0
2025-03-02;10102;4.0
2025-03-02;10113;1.0
2025-03-02;10186;6.0
2025-03-02;10122;4.0
2025-03-02;10132;1.0
2025-03-02;10158;5.0
2025-03-02;10131;2.0
2025-03-02;10115;1.0
2025-03-02;10103;2.0
2025-03-02;10218;2.0
2025-03-02;10219;3.0
2025-03-02;10209;3.0
2025-03-02;10213;6.0
2025-03-02;10163;1.0
2025-03-02;10100;97.0
2025-03-02;10107;8.0
2025-03-02;10140;10.0
2025-03-02;10119;25.0
2025-03-02;10151;5.0
2025-03-02;10120;4.0
2025-03-02;10109;8.0
2025-03-02;10178;2.0
2025-03-02;10175;2.0
2025-03-02;10124;4.0
2025-03-02;10177;2.0
2025-03-03;10110;25.0
2025-03-03;10182;1.0
2025-03-03;10166;2.0
2025-03-03;10217;5.0
2025-03-03;10172;2.0
2025-03-03;10191;1.0
2025-03-03;10126;7.0
2025-03-03;10167;5.0
2025-03-03;10156;2.0
2025-03-03;10179;1.0
2025-03-03;10180;1.0
2025-03-03;10195;1.0
2025-03-03;10144;1.0
2025-03-03;10143;2.0
2025-03-03;10123;3.0
2025-03-03;10134;1.0
2025-03-03;10188;2.0
2025-03-03;10114;6.0
2025-03-03;10160;2.0
2025-03-03;10101;2.0
2025-03-03;10102;2.0
2025-03-03;10113;2.0
2025-03-03;10186;1.0
2025-03-03;10158;3.0
2025-03-03;10131;1.0
2025-03-03;10197;1.0
2025-03-03;10116;1.0
2025-03-03;10218;1.0
2025-03-03;10219;1.0
2025-03-03;10209;2.0
2025-03-03;10213;9.0
2025-03-03;10100;121.0
2025-03-03;10140;7.0
2025-03-03;10119;11.0
2025-03-03;10190;1.0
2025-03-03;10151;3.0
2025-03-03;10109;12.0
2025-03-03;10175;1.0
2025-03-03;10124;4.0
2025-03-03;10177;1.0
2025-03-03;10150;3.0
2025-03-04;10149;1.0
2025-03-04;10110;20.0
2025-03-04;10182;2.0
2025-03-04;10210;3.0
2025-03-04;10217;3.0
2025-03-04;10194;1.0
2025-03-04;10172;24.0
2025-03-04;10191;2.0
2025-03-04;10126;1.0
2025-03-04;10167;1.0
2025-03-04;10156;2.0
2025-03-04;10179;1.0
2025-03-04;10181;2.0
2025-03-04;10180;6.0
2025-03-04;10129;6.0
2025-03-04;10192;4.0
2025-03-04;10195;1.0
2025-03-04;10144;3.0
2025-03-04;10123;1.0
2025-03-04;10162;2.0
2025-03-04;10207;1.0
2025-03-04;10188;7.0
2025-03-04;10114;4.0
2025-03-04;10101;3.0
2025-03-04;10102;1.0
2025-03-04;10113;2.0
2025-03-04;10168;1.0
2025-03-04;10186;4.0
2025-03-04;10132;2.0
2025-03-04;10158;2.0
2025-03-04;10197;1.0
2025-03-04;10115;1.0
2025-03-04;10219;1.0
2025-03-04;10209;2.0
2025-03-04;10213;2.0
2025-03-04;10100;78.0
2025-03-04;10107;3.0
2025-03-04;10140;7.0
2025-03-04;10119;11.0
2025-03-04;10121;1.0
2025-03-04;10190;7.0
2025-03-04;10151;5.0
2025-03-04;10120;3.0
2025-03-04;10109;14.0
2025-03-04;10178;1.0
2025-03-04;10175;1.0
2025-03-04;10124;3.0
2025-03-04;10177;1.0
2025-03-04;10150;5.0
2025-03-05;10110;18.0
2025-03-05;10210;9.0
2025-03-05;10217;3.0
2025-03-05;10194;1.0
2025-03-05;10172;5.0
2025-03-05;10191;1.0
2025-03-05;10126;9.0
2025-03-05;10167;2.0
2025-03-05;10156;2.0
2025-03-05;10129;3.0
2025-03-05;10192;1.0
2025-03-05;10161;7.0
2025-03-05;10144;3.0
2025-03-05;10143;2.0
2025-03-05;10123;2.0
2025-03-05;10139;2.0
2025-03-05;10188;2.0
2025-03-05;10114;5.0
2025-03-05;10160;2.0
2025-03-05;10102;2.0
2025-03-05;10113;3.0
2025-03-05;10168;2.0
2025-03-05;10146;2.0
2025-03-05;10152;1.0
2025-03-05;10186;9.0
2025-03-05;10158;1.0
2025-03-05;10131;2.0
2025-03-05;10116;1.0
2025-03-05;10209;7.0
2025-03-05;10213;8.0
2025-03-05;10163;1.0
2025-03-05;10100;58.0
2025-03-05;10107;4.0
2025-03-05;10140;6.0
2025-03-05;10119;12.0
2025-03-05;10190;1.0
2025-03-05;10151;1.0
2025-03-05;10120;2.0
2025-03-05;10109;10.0
2025-03-05;10178;1.0
2025-03-05;10124;4.0
2025-03-05;10150;3.0
2025-03-06;10110;7.0
2025-03-06;10193;6.0
2025-03-06;10166;2.0
2025-03-06;10194;1.0
2025-03-06;10172;1.0
2025-03-06;10126;5.0
2025-03-06;10156;2.0
2025-03-06;10179;1.0
2025-03-06;10181;2.0
2025-03-06;10129;5.0
2025-03-06;10192;3.0
2025-03-06;10195;5.0
2025-03-06;10161;2.0
2025-03-06;10123;1.0
2025-03-06;10162;2.0
2025-03-06;10188;1.0
2025-03-06;10114;8.0
2025-03-06;10101;1.0
2025-03-06;10102;6.0
2025-03-06;10113;1.0
2025-03-06;10168;3.0
2025-03-06;10152;2.0
2025-03-06;10186;2.0
2025-03-06;10142;1.0
2025-03-06;10122;3.0
2025-03-06;10131;2.0
2025-03-06;10198;1.0
2025-03-06;10115;1.0
2025-03-06;10103;1.0
2025-03-06;10100;24.0
2025-03-06;10107;158.0
2025-03-06;10140;83.0
2025-03-06;10119;3.0
2025-03-06;10190;1.0
2025-03-06;10151;8.0
2025-03-06;10133;3.0
2025-03-06;10120;1.0
2025-03-06;10109;2.0
2025-03-06;10178;5.0
2025-03-06;10175;6.0
2025-03-06;10124;2.0
2025-03-06;10177;19.0
2025-03-06;10150;3.0
2025-03-07;10110;6.0
2025-03-07;10193;3.0
2025-03-07;10166;4.0
2025-03-07;10210;1.0
2025-03-07;10217;3.0
2025-03-07;10194;5.0
2025-03-07;10172;7.0
2025-03-07;10126;13.0
2025-03-07;10167;1.0
2025-03-07;10156;1.0
2025-03-07;10179;1.0
2025-03-07;10181;1.0
2025-03-07;10180;3.0
2025-03-07;10215;1.0
2025-03-07;10192;13.0
2025-03-07;10161;3.0
2025-03-07;10144;1.0
2025-03-07;10123;3.0
2025-03-07;10139;2.0
2025-03-07;10114;2.0
2025-03-07;10101;1.0
2025-03-07;10102;1.0
2025-03-07;10113;5.0
2025-03-07;10146;1.0
2025-03-07;10185;1.0
2025-03-07;10122;2.0
2025-03-07;10197;1.0
2025-03-07;10116;3.0
2025-03-07;10213;1.0
2025-03-07;10100;14.0
2025-03-07;10107;137.0
2025-03-07;10140;86.0
2025-03-07;10119;15.0
2025-03-07;10169;1.0
2025-03-07;10121;1.0
2025-03-07;10190;1.0
2025-03-07;10151;9.0
2025-03-07;10133;27.0
2025-03-07;10120;1.0
2025-03-07;10109;3.0
2025-03-07;10178;11.0
2025-03-07;10175;3.0
2025-03-07;10216;2.0
2025-03-07;10177;11.0
2025-03-07;10150;3.0
2025-03-08;10149;3.0
2025-03-08;10110;19.0
2025-03-08;10193;5.0
2025-03-08;10145;4.0
2025-03-08;10182;5.0
2025-03-08;10166;1.0
2025-03-08;10217;2.0
2025-03-08;10194;4.0
2025-03-08;10172;19.0
2025-03-08;10191;1.0
2025-03-08;10126;13.0
2025-03-08;10167;4.0
2025-03-08;10156;3.0
2025-03-08;10179;1.0
2025-03-08;10180;2.0
2025-03-08;10129;2.0
2025-03-08;10192;13.0
2025-03-08;10195;6.0
2025-03-08;10128;1.0
2025-03-08;10161;2.0
2025-03-08;10144;1.0
2025-03-08;10143;6.0
2025-03-08;10123;3.0
2025-03-08;10134;1.0
2025-03-08;10139;4.0
2025-03-08;10188;3.0
2025-03-08;10114;15.0
2025-03-08;10101;9.0
2025-03-08;10102;3.0
2025-03-08;10113;7.0
2025-03-08;10152;2.0
2025-03-08;10186;7.0
2025-03-08;10185;2.0
2025-03-08;10122;3.0
2025-03-08;10132;2.0
2025-03-08;10158;1.0
2025-03-08;10116;1.0
2025-03-08;10115;1.0
2025-03-08;10103;2.0
2025-03-08;10213;2.0
2025-03-08;10164;1.0
2025-03-08;10100;20.0
2025-03-08;10107;164.0
2025-03-08;10140;130.0
2025-03-08;10119;27.0
2025-03-08;10169;1.0
2025-03-08;10190;4.0
2025-03-08;10151;6.0
2025-03-08;10133;26.0
2025-03-08;10120;5.0
2025-03-08;10109;2.0
2025-03-08;10178;16.0
2025-03-08;10175;4.0
2025-03-08;10216;1.0
2025-03-08;10124;3.0
2025-03-08;10177;15.0
2025-03-08;10150;9.0
2025-03-09;10149;1.0
2025-03-09;10110;7.0
2025-03-09;10193;2.0
2025-03-09;10145;1.0
2025-03-09;10166;5.0
2025-03-09;10210;2.0
2025-03-09;10217;1.0
2025-03-09;10194;3.0
2025-03-09;10172;2.0
2025-03-09;10126;9.0
2025-03-09;10167;1.0
2025-03-09;10156;1.0
2025-03-09;10179;1.0
2025-03-09;10180;4.0
2025-03-09;10195;1.0
2025-03-09;10144;1.0
2025-03-09;10123;4.0
2025-03-09;10134;2.0
2025-03-09;10208;2.0
2025-03-09;10139;1.0
2025-03-09;10188;3.0
2025-03-09;10114;7.0
2025-03-09;10160;2.0
2025-03-09;10101;1.0
2025-03-09;10102;3.0
2025-03-09;10113;3.0
2025-03-09;10168;3.0
2025-03-09;10146;3.0
2025-03-09;10152;1.0
2025-03-09;10186;3.0
2025-03-09;10122;1.0
2025-03-09;10132;4.0
2025-03-09;10158;2.0
2025-03-09;10115;2.0
2025-03-09;10103;1.0
2025-03-09;10213;3.0
2025-03-09;10100;21.0
2025-03-09;10107;178.0
2025-03-09;10140;72.0
2025-03-09;10119;8.0
2025-03-09;10169;2.0
2025-03-09;10190;2.0
2025-03-09;10151;2.0
2025-03-09;10133;16.0
2025-03-09;10120;1.0
2025-03-09;10109;2.0
2025-03-09;10178;7.0
2025-03-09;10175;3.0
2025-03-09;10124;6.0
2025-03-09;10177;13.0
2025-03-09;10150;6.0
2025-03-10;10110;3.0
2025-03-10;10193;1.0
2025-03-10;10166;2.0
2025-03-10;10217;2.0
2025-03-10;10194;4.0
2025-03-10;10172;5.0
2025-03-10;10191;1.0
2025-03-10;10126;9.0
2025-03-10;10179;4.0
2025-03-10;10181;3.0
2025-03-10;10180;1.0
2025-03-10;10129;2.0
2025-03-10;10192;4.0
2025-03-10;10195;3.0
2025-03-10;10128;4.0
2025-03-10;10144;2.0
2025-03-10;10143;3.0
2025-03-10;10123;3.0
2025-03-10;10207;1.0
2025-03-10;10139;3.0
2025-03-10;10114;3.0
2025-03-10;10101;3.0
2025-03-10;10102;1.0
2025-03-10;10113;2.0
2025-03-10;10168;3.0
2025-03-10;10152;1.0
2025-03-10;10186;1.0
2025-03-10;10122;6.0
2025-03-10;10132;1.0
2025-03-10;10158;1.0
2025-03-10;10131;2.0
2025-03-10;10197;2.0
2025-03-10;10116;2.0
2025-03-10;10218;1.0
2025-03-10;10219;1.0
2025-03-10;10209;1.0
2025-03-10;10213;4.0
2025-03-10;10100;14.0
2025-03-10;10107;173.0
2025-03-10;10140;96.0
2025-03-10;10119;2.0
2025-03-10;10121;1.0
2025-03-10;10190;6.0
2025-03-10;10151;1.0
2025-03-10;10133;19.0
2025-03-10;10120;1.0
2025-03-10;10178;10.0
2025-03-10;10175;2.0
2025-03-10;10124;3.0
2025-03-10;10177;11.0
2025-03-10;10150;4.0
2025-03-11;10149;3.0
2025-03-11;10110;5.0
2025-03-11;10193;3.0
2025-03-11;10145;4.0
2025-03-11;10182;1.0
2025-03-11;10210;1.0
2025-03-11;10194;4.0
2025-03-11;10172;3.0
2025-03-11;10191;2.0
2025-03-11;10126;13.0
2025-03-11;10156;1.0
2025-03-11;10181;1.0
2025-03-11;10129;5.0
2025-03-11;10192;6.0
2025-03-11;10195;5.0
2025-03-11;10123;3.0
2025-03-11;10208;2.0
2025-03-11;10207;2.0
2025-03-11;10139;3.0
2025-03-11;10188;3.0
2025-03-11;10114;4.0
2025-03-11;10160;1.0
2025-03-11;10101;3.0
2025-03-11;10102;2.0
2025-03-11;10113;1.0
2025-03-11;10146;1.0
2025-03-11;10186;1.0
2025-03-11;10185;4.0
2025-03-11;10142;3.0
2025-03-11;10122;2.0
2025-03-11;10131;1.0
2025-03-11;10198;2.0
2025-03-11;10197;3.0
2025-03-11;10116;4.0
2025-03-11;10103;2.0
2025-03-11;10218;1.0
2025-03-11;10213;2.0
2025-03-11;10100;14.0
2025-03-11;10107;105.0
2025-03-11;10140;86.0
2025-03-11;10119;6.0
2025-03-11;10190;2.0
2025-03-11;10151;4.0
2025-03-11;10133;5.0
2025-03-11;10120;3.0
2025-03-11;10109;1.0
2025-03-11;10178;13.0
2025-03-11;10175;6.0
2025-03-11;10124;3.0
2025-03-11;10177;13.0
2025-03-11;10150;2.0
2025-03-12;10149;1.0
2025-03-12;10110;13.0
2025-03-12;10193;5.0
2025-03-12;10145;3.0
2025-03-12;10166;1.0
2025-03-12;10217;4.0
2025-03-12;10194;2.0
2025-03-12;10172;1.0
2025-03-12;10191;3.0
2025-03-12;10126;5.0
2025-03-12;10180;7.0
2025-03-12;10129;1.0
2025-03-12;10192;2.0
2025-03-12;10195;3.0
2025-03-12;10144;7.0
2025-03-12;10143;8.0
2025-03-12;10162;1.0
2025-03-12;10139;1.0
2025-03-12;10114;5.0
2025-03-12;10101;3.0
2025-03-12;10102;4.0
2025-03-12;10113;3.0
2025-03-12;10168;1.0
2025-03-12;10186;3.0
2025-03-12;10122;2.0
2025-03-12;10158;1.0
2025-03-12;10103;1.0
2025-03-12;10218;2.0
2025-03-12;10219;1.0
2025-03-12;10213;2.0
2025-03-12;10163;1.0
2025-03-12;10100;6.0
2025-03-12;10107;113.0
2025-03-12;10140;103.0
2025-03-12;10119;6.0
2025-03-12;10121;2.0
2025-03-12;10190;3.0
2025-03-12;10151;1.0
2025-03-12;10133;13.0
2025-03-12;10120;4.0
2025-03-12;10178;4.0
2025-03-12;10175;3.0
2025-03-12;10216;1.0
2025-03-12;10124;3.0
2025-03-12;10177;10.0
2025-03-12;10150;5.0
2025-03-13;10149;1.0
2025-03-13;10110;7.0
2025-03-13;10193;1.0
2025-03-13;10182;6.0
2025-03-13;10172;3.0
2025-03-13;10126;9.0
2025-03-13;10167;2.0
2025-03-13;10156;1.0
2025-03-13;10180;6.0
2025-03-13;10129;2.0
2025-03-13;10192;1.0
2025-03-13;10195;1.0
2025-03-13;10161;3.0
2025-03-13;10123;1.0
2025-03-13;10114;3.0
2025-03-13;10160;2.0
2025-03-13;10101;4.0
2025-03-13;10102;4.0
2025-03-13;10113;3.0
2025-03-13;10168;5.0
2025-03-13;10146;3.0
2025-03-13;10186;2.0
2025-03-13;10122;3.0
2025-03-13;10132;1.0
2025-03-13;10131;1.0
2025-03-13;10116;2.0
2025-03-13;10219;4.0
2025-03-13;10209;1.0
2025-03-13;10100;10.0
2025-03-13;10107;105.0
2025-03-13;10140;78.0
2025-03-13;10119;8.0
2025-03-13;10121;2.0
2025-03-13;10190;1.0
2025-03-13;10151;8.0
2025-03-13;10133;11.0
2025-03-13;10120;2.0
2025-03-13;10109;1.0
2025-03-13;10178;5.0
2025-03-13;10175;2.0
2025-03-13;10124;3.0
2025-03-13;10177;7.0
2025-03-13;10150;3.0
2025-03-14;10110;9.0
2025-03-14;10193;1.0
2025-03-14;10145;3.0
2025-03-14;10166;1.0
2025-03-14;10217;3.0
2025-03-14;10194;5.0
2025-03-14;10172;7.0
2025-03-14;10126;6.0
2025-03-14;10167;1.0
2025-03-14;10156;3.0
2025-03-14;10181;1.0
2025-03-14;10192;4.0
2025-03-14;10195;5.0
2025-03-14;10161;2.0
2025-03-14;10144;7.0
2025-03-14;10143;2.0
2025-03-14;10123;1.0
2025-03-14;10207;1.0
2025-03-14;10139;1.0
2025-03-14;10114;4.0
2025-03-14;10101;3.0
2025-03-14;10102;8.0
2025-03-14;10113;3.0
2025-03-14;10146;2.0
2025-03-14;10152;1.0
2025-03-14;10186;3.0
2025-03-14;10122;2.0
2025-03-14;10197;1.0
2025-03-14;10103;1.0
2025-03-14;10100;15.0
2025-03-14;10107;143.0
2025-03-14;10140;110.0
2025-03-14;10119;8.0
2025-03-14;10169;2.0
2025-03-14;10121;1.0
2025-03-14;10190;3.0
2025-03-14;10151;4.0
2025-03-14;10133;23.0
2025-03-14;10109;3.0
2025-03-14;10178;4.0
2025-03-14;10175;7.0
2025-03-14;10216;2.0
2025-03-14;10124;1.0
2025-03-14;10177;12.0
2025-03-14;10150;7.0
2025-03-15;10149;2.0
2025-03-15;10110;31.0
2025-03-15;10193;6.0
2025-03-15;10166;2.0
2025-03-15;10210;2.0
2025-03-15;10194;10.0
2025-03-15;10172;7.0
2025-03-15;10191;5.0
2025-03-15;10126;18.0
2025-03-15;10156;4.0
2025-03-15;10179;1.0
2025-03-15;10181;2.0
2025-03-15;10180;1.0
2025-03-15;10129;10.0
2025-03-15;10192;6.0
2025-03-15;10195;3.0
2025-03-15;10161;2.0
2025-03-15;10144;1.0
2025-03-15;10143;2.0
2025-03-15;10123;5.0
2025-03-15;10130;1.0
2025-03-15;10162;1.0
2025-03-15;10208;3.0
2025-03-15;10207;1.0
2025-03-15;10114;13.0
2025-03-15;10160;1.0
2025-03-15;10101;4.0
2025-03-15;10102;9.0
2025-03-15;10113;1.0
2025-03-15;10168;1.0
2025-03-15;10146;2.0
2025-03-15;10186;1.0
2025-03-15;10184;1.0
2025-03-15;10122;2.0
2025-03-15;10132;2.0
2025-03-15;10158;6.0
2025-03-15;10198;3.0
2025-03-15;10197;2.0
2025-03-15;10116;3.0
2025-03-15;10115;1.0
2025-03-15;10218;6.0
2025-03-15;10219;1.0
2025-03-15;10209;1.0
2025-03-15;10100;39.0
2025-03-15;10107;136.0
2025-03-15;10140;92.0
2025-03-15;10119;14.0
2025-03-15;10121;1.0
2025-03-15;10190;1.0
2025-03-15;10151;9.0
2025-03-15;10133;24.0
